"HGMA.ID","User","dataset.ID","Parent.Code","Book.Code","Dilution","Injection.Volume.uL","Sample.Location","File.Location","Notes"
"HGMA_0622","MC","HGMD_0035","HGME_0140","MC01-26-565_2n","neat","10","Fr1-Bx3-F3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0035/mzml/HGMA_0622.mzML",NA
"HGMA_0623","MC","HGMD_0035","HGME_0141","MC01-26-565_3n","neat","10","Fr1-Bx3-F4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0035/mzml/HGMA_0623.mzML",NA
"HGMA_0624","MC","HGMD_0035","HGME_0142","MC01-26-Con_1n","neat","10","Fr1-Bx3-F5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0035/mzml/HGMA_0624.mzML",NA
"HGMA_0625","MC","HGMD_0035","HGME_0143","MC01-26-Con_2n","neat","10","Fr1-Bx3-F6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0035/mzml/HGMA_0625.mzML",NA
"HGMA_0626","MC","HGMD_0035","HGME_0144","MC01-26-Con_3n","neat","10","Fr1-Bx3-F7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0035/mzml/HGMA_0626.mzML",NA
"HGMA_0627",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0629",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0631",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0632",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0633",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0634","MC","HGMD_0036","HGME_0248","MC01-29-SL",NA,"10",NA,NA,NA
"HGMA_0635","MC","HGMD_0038","HGMF_0352","MC01-18-03",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0635.raw",NA
"HGMA_0636","MC","HGMD_0038","HGMF_0353","MC01-18-04",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0636.raw",NA
"HGMA_0637","MC","HGMD_0038","HGMF_0354","MC01-18-06",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0637.raw",NA
"HGMA_0638","MC","HGMD_0038","HGMF_0355","MC01-18-07",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0638.raw",NA
"HGMA_0639","MC","HGMD_0038","HGMF_0356","MC01-18-09/13",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0639.raw",NA
"HGMA_0640","MC","HGMD_0038","HGMF_0357","MC01-18-14",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0640.raw",NA
"HGMA_0641","MC","HGMD_0038","HGMF_0358","MC01-18-15",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0641.raw",NA
"HGMA_0642","MC","HGMD_0038","HGMF_0359","MC01-18-16",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0642.raw",NA
"HGMA_0643","MC","HGMD_0038","HGMF_0360","MC01-18-17",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0643.raw",NA
"HGMA_0644","MC","HGMD_0038","HGMF_0361","MC01-18-18",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0644.raw",NA
"HGMA_0645","MC","HGMD_0038","HGMF_0362","MC01-18-19",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0645.raw",NA
"HGMA_0646","MC","HGMD_0038","HGMF_0363","MC01-18-20",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0646.raw",NA
"HGMA_0647","MC","HGMD_0038","HGMF_0364","MC01-18-21",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0647.raw",NA
"HGMA_0648","MC","HGMD_0038","HGMF_0365","MC01-18-22",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0648.raw",NA
"HGMA_0649","MC","HGMD_0038","HGMF_0366","MC01-18-23/24",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0649.raw",NA
"HGMA_0650","MC","HGMD_0038","HGMF_0367","MC01-18-26",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0650.raw",NA
"HGMA_0651","MC","HGMD_0038","HGMF_0368","MC01-18-27",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0651.raw",NA
"HGMA_0652","MC","HGMD_0038","HGMF_0369","MC01-18-28",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0652.raw",NA
"HGMA_0653","MC","HGMD_0038","HGMF_0370","MC01-18-29",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0653.raw",NA
"HGMA_0654","MC","HGMD_0038","HGMF_0470","MC01-28-614_1-2-R1",NA,"10","Fr1-Bx5-F7","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0654.raw",NA
"HGMA_0655","MC","HGMD_0038","HGMF_0471","MC01-28-614_2-2-R2",NA,"10","Fr1-Bx5-F8","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0655.raw",NA
"HGMA_0656","MC","HGMD_0038","HGMF_0472","MC01-28-614_3-2-R3",NA,"10","Fr1-Bx5-F9","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0656.raw",NA
"HGMA_0657","MC","HGMD_0038","HGMF_0473","MC01-28-64_1-2-R1",NA,"10","Fr1-Bx5-G1","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0657.raw",NA
"HGMA_0658","MC","HGMD_0038","HGMF_0474","MC01-28-64_2-2-R2",NA,"10","Fr1-Bx5-G2","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0658.raw",NA
"HGMA_0659","MC","HGMD_0038","HGMF_0475","MC01-28-64_3-2-R3",NA,"10","Fr1-Bx5-G3","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0659.raw",NA
"HGMA_0660","MC","HGMD_0038","HGMF_0476","MC01-28-86_1-2-R1",NA,"10","Fr1-Bx5-G4","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0660.raw",NA
"HGMA_0661","MC","HGMD_0038","HGMF_0477","MC01-28-86_2-2-R2",NA,"10","Fr1-Bx5-G5","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0661.raw",NA
"HGMA_0662","MC","HGMD_0038","HGMF_0478","MC01-28-86_3-2-R3",NA,"10","Fr1-Bx5-G6","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0662.raw",NA
"HGMA_0663","MC","HGMD_0038","HGMF_0479","MC01-28-301_1-2-R1",NA,"10","Fr1-Bx5-G7","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0663.raw",NA
"HGMA_0664","MC","HGMD_0038","HGMF_0480","MC01-28-301_2-2-R2",NA,"10","Fr1-Bx5-G8","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0664.raw",NA
"HGMA_0665","MC","HGMD_0038","HGMF_0481","MC01-28-301_3-2-R3",NA,"10","Fr1-Bx5-G9","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0665.raw",NA
"HGMA_0666","MC","HGMD_0038","HGMF_0482","MC01-28-565_1-2-R1",NA,"10","Fr1-Bx5-H1","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0666.raw",NA
"HGMA_0667","MC","HGMD_0038","HGMF_0483","MC01-28-565_2-2-R2",NA,"10","Fr1-Bx4-E2","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0667.raw",NA
"HGMA_0668","MC","HGMD_0038","HGMF_0484","MC01-28-565_3-2-R3",NA,"10","Fr1-Bx4-E3","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0668.raw",NA
"HGMA_0669","MC","HGMD_0038","HGMF_0485","MC01-28-Con_1-2-R1",NA,"10","Fr1-Bx4-E4","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0669.raw",NA
"HGMA_0670","MC","HGMD_0038","HGMF_0486","MC01-28-Con_2-2-R2",NA,"10","Fr1-Bx4-E5","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0670.raw",NA
"HGMA_0671","MC","HGMD_0038","HGMF_0487","MC01-28-Con_3n-2-R3",NA,"10","Fr1-Bx4-E6","Y:/MA_BPA_Microbiome/ICMS data/HGMD_0038_Bacteria_and_Fecal/data/HGMA_0671.raw",NA
"HGMA_0672","MC","HGMD_0039","HGMF_0491","MC01-30","neat","10","Fr1-Bx2-C1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0672.mzML",NA
"HGMA_0673","MC","HGMD_0039","HGMF_0492","MC01-30","neat","10","Fr1-Bx2-C2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0673.mzML",NA
"HGMA_0674","MC","HGMD_0039","HGMF_0493","MC01-30","neat","10","Fr1-Bx2-C3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0674.mzML",NA
"HGMA_0675","MC","HGMD_0039","HGMF_0494","MC01-30","neat","10","Fr1-Bx2-C4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0675.mzML",NA
"HGMA_0676","MC","HGMD_0039","HGMF_0495","MC01-30","neat","10","Fr1-Bx2-C5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0676.mzML",NA
"HGMA_0677","MC","HGMD_0039","HGMF_0496","MC01-30","neat","10","Fr1-Bx2-C6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0677.mzML",NA
"HGMA_0678","MC","HGMD_0039","HGMF_0497","MC01-30","neat","10","Fr1-Bx2-C7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0678.mzML",NA
"HGMA_0679","MC","HGMD_0039","HGMF_0498","MC01-30","neat","10","Fr1-Bx2-C8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0679.mzML",NA
"HGMA_0680","MC","HGMD_0039","HGMF_0499","MC01-30","neat","10","Fr1-Bx2-C9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0680.mzML",NA
"HGMA_0681","MC","HGMD_0039","HGMF_0500","MC01-30","neat","10","Fr1-Bx2-D1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0681.mzML",NA
"HGMA_0682","MC","HGMD_0039","HGMF_0501","MC01-30","neat","10","Fr1-Bx2-D2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0682.mzML",NA
"HGMA_0683","MC","HGMD_0039","HGMF_0502","MC01-30","neat","10","Fr1-Bx2-D3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0683.mzML",NA
"HGMA_0684","MC","HGMD_0039","HGMF_0503","MC01-30","neat","10","Fr1-Bx2-D4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0684.mzML",NA
"HGMA_0685","MC","HGMD_0039","HGMF_0504","MC01-30","neat","10","Fr1-Bx2-D5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0685.mzML",NA
"HGMA_0686","MC","HGMD_0039","HGMF_0505","MC01-30","neat","10","Fr1-Bx2-D6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0686.mzML",NA
"HGMA_0687","MC","HGMD_0039","HGMF_0506","MC01-30","neat","10","Fr1-Bx2-D7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0687.mzML",NA
"HGMA_0688","MC","HGMD_0039","HGMF_0507","MC01-30","neat","10","Fr1-Bx2-D8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0688.mzML",NA
"HGMA_0689","MC","HGMD_0039","HGMF_0508","MC01-30","neat","10","Fr1-Bx2-D9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0689.mzML",NA
"HGMA_0690","MC","HGMD_0039","HGMF_0509","MC01-30","neat","10","Fr1-Bx2-E1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0690.mzML",NA
"HGMA_0691","MC","HGMD_0039","HGMF_0510","MC01-30","neat","10","Fr1-Bx2-E2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0691.mzML",NA
"HGMA_0692","MC","HGMD_0039","HGMF_0511","MC01-30","neat","10","Fr1-Bx2-E3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0692.mzML",NA
"HGMA_0693","MC","HGMD_0039","HGMF_0512","MC01-30","neat","10","Fr1-Bx2-E4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0693.mzML",NA
"HGMA_0694","MC","HGMD_0039","HGMF_0513","MC01-30","neat","10","Fr1-Bx2-E5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0694.mzML",NA
"HGMA_0695","MC","HGMD_0039","HGMF_0514","MC01-30","neat","10","Fr1-Bx2-E6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0695.mzML",NA
"HGMA_0696","MC","HGMD_0039","HGMF_0515","MC01-30","neat","10","Fr1-Bx2-E7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0039/mzml/HGMA_0696.mzML",NA
"HGMA_0697","MC","HGMD_0039","HGMF_0516","MC01-30","neat","10","Fr1-Bx2-E8",NA,NA
"HGMA_0698","MC","HGMD_0039","HGMF_0517","MC01-30","neat","10","Fr1-Bx2-E9",NA,NA
"HGMA_0699","MC","HGMD_0039","HGMF_0518","MC01-30","neat","10","Fr1-Bx2-F1",NA,NA
"HGMA_0700","MC","HGMD_0039","HGMF_0519","MC01-30","neat","10","Fr1-Bx2-F2",NA,NA
"HGMA_0701","MC","HGMD_0039","HGMF_0520","MC01-30","neat","10","Fr1-Bx2-F3",NA,NA
"HGMA_0702","MC","HGMD_0039","HGMF_0521","MC01-30","neat","10","Fr1-Bx2-F4",NA,NA
"HGMA_0703","MC","HGMD_0039","HGMF_0522","MC01-30","neat","10","Fr1-Bx2-F5",NA,NA
"HGMA_0704","MC","HGMD_0039","HGMF_0523","MC01-30","neat","10","Fr1-Bx2-F6",NA,NA
"HGMA_0705","MC","HGMD_0040","HGMF_0491","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0705.d",NA
"HGMA_0706","MC","HGMD_0040","HGMF_0492","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0706.d",NA
"HGMA_0707","MC","HGMD_0040","HGMF_0493","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0707.d",NA
"HGMA_0708","MC","HGMD_0040","HGMF_0494","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0708.d",NA
"HGMA_0709","MC","HGMD_0040","HGMF_0495","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0709.d",NA
"HGMA_0710","MC","HGMD_0040","HGMF_0496","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0710.d",NA
"HGMA_0711","MC","HGMD_0040","HGMF_0497","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0711.d",NA
"HGMA_0712","MC","HGMD_0040","HGMF_0498","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0712.d",NA
"HGMA_0713","MC","HGMD_0040","HGMF_0499","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0713.d",NA
"HGMA_0714","MC","HGMD_0040","HGMF_0500","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0714.d",NA
"HGMA_0715","MC","HGMD_0040","HGMF_0501","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0715.d",NA
"HGMA_0716","MC","HGMD_0040","HGMF_0502","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0716.d",NA
"HGMA_0717","MC","HGMD_0040","HGMF_0503","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0717.d",NA
"HGMA_0718","MC","HGMD_0040","HGMF_0504","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0718.d",NA
"HGMA_0719","MC","HGMD_0040","HGMF_0505","MC01-30","10x conc.","10",NA,"Y:/MA_BPA_Microbiome/LCMS data/HGMD_0040/data/HGMA_0719.d",NA
"HGMA_0720","PR","HGMD_0041","HGMF_0449","PR01-25-404",NA,"5","Fr1-Bx14-B4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0720_PR01-25-404.d",NA
"HGMA_0721","PR","HGMD_0041","HGMF_0450","PR01-25-405",NA,"5","Fr1-Bx14-B5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0721_PR01-25-405.d",NA
"HGMA_0722","PR","HGMD_0041","HGMF_0451","PR01-25-406",NA,"5","Fr1-Bx14-B6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0722_PR01-25-406.d",NA
"HGMA_0723","PR","HGMD_0041","HGMF_0452","PR01-25-407",NA,"5","Fr1-Bx14-B7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0723_PR01-25-407.d",NA
"HGMA_0724","PR","HGMD_0041","HGMF_0453","PR01-25-408",NA,"5","Fr1-Bx14-B8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0724_PR01-25-408.d",NA
"HGMA_0725","PR","HGMD_0041","HGMF_0395","PR01-25-122",NA,"5","Fr1-Bx14-B9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0725_PR01-25-122.d",NA
"HGMA_0726","PR","HGMD_0041","HGMF_0396","PR01-25-123",NA,"5","Fr1-Bx14-C1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0726_PR01-25-123.d",NA
"HGMA_0727","PR","HGMD_0041","HGMF_0397","PR01-25-124",NA,"5","Fr1-Bx14-C2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0727_PR01-25-124.d",NA
"HGMA_0728","PR","HGMD_0041","HGMF_0415","PR01-25-218",NA,"5","Fr1-Bx14-C3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0728_PR01-25-218.d",NA
"HGMA_0729","PR","HGMD_0041","HGMF_0416","PR01-25-219",NA,"5","Fr1-Bx14-C4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0041/data/HGMA_0729_PR01-25-219.d",NA
"HGMA_0730","PR","HGMD_0041","HGMF_0417","PR01-25-220",NA,"5","Fr1-Bx14-C5",NA,NA
"HGMA_0731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0732",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0733",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0734",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0735",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0736",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0737",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0738",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0739",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0740",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0741",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0742",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0743",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HGMA_0744","MC","HGMD_0042; HGMD_0045","HGME_0153","MC01-34-86-1",NA,"10","Fr1-Bx1-A1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0744.mzML",NA
"HGMA_0745","MC","HGMD_0042; HGMD_0045","HGME_0154","MC01-34-86-2",NA,"10","Fr1-Bx1-A2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0745.mzML",NA
"HGMA_0746","MC","HGMD_0042; HGMD_0045","HGME_0155","MC01-34-86-3",NA,"10","Fr1-Bx1-A3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0746.mzML",NA
"HGMA_0747","MC","HGMD_0042; HGMD_0045","HGME_0156","MC01-34-614-1",NA,"10","Fr1-Bx1-A4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0747.mzML",NA
"HGMA_0748","MC","HGMD_0042; HGMD_0045","HGME_0157","MC01-34-614-2",NA,"10","Fr1-Bx1-A5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0748.mzML",NA
"HGMA_0749","MC","HGMD_0042; HGMD_0045","HGME_0158","MC01-34-614-3",NA,"10","Fr1-Bx1-A6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0749.mzML",NA
"HGMA_0750","MC","HGMD_0042; HGMD_0045","HGME_0159","MC01-34-301-1",NA,"10","Fr1-Bx1-A7","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0750.mzML",NA
"HGMA_0751","MC","HGMD_0042; HGMD_0045","HGME_0160","MC01-34-301-2",NA,"10","Fr1-Bx1-A8","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0751.mzML",NA
"HGMA_0752","MC","HGMD_0042; HGMD_0045","HGME_0161","MC01-34-301-3",NA,"10","Fr1-Bx1-A9","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0752.mzML",NA
"HGMA_0753","MC","HGMD_0042; HGMD_0045","HGME_0162","MC01-34-565-1",NA,"10","Fr1-Bx1-B1","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0753.mzML",NA
"HGMA_0754","MC","HGMD_0042; HGMD_0045","HGME_0163","MC01-34-565-2",NA,"10","Fr1-Bx1-B2","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0754.mzML",NA
"HGMA_0755","MC","HGMD_0042; HGMD_0045","HGME_0164","MC01-34-565-3",NA,"10","Fr1-Bx1-B3","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0755.mzML",NA
"HGMA_0756","MC","HGMD_0042; HGMD_0045","HGME_0165","MC01-34-64-1",NA,"10","Fr1-Bx1-B4","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0756.mzML",NA
"HGMA_0757","MC","HGMD_0042; HGMD_0045","HGME_0166","MC01-34-64-2",NA,"10","Fr1-Bx1-B5","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0757.mzML",NA
"HGMA_0758","MC","HGMD_0042; HGMD_0045","HGME_0167","MC01-34-64-3",NA,"10","Fr1-Bx1-B6","Y:/MA_BPA_Microbiome/LCMS data/HGMD_0042/mzml/HGMA_0758.mzML",NA
"HGMA_0759","MC/PR","HGMD_0043","HGMF_0528","MC01-34",NA,"10","Fr1-Bx7-C2",NA,NA
"HGMA_0760","MC/PR","HGMD_0043","HGMF_0529","MC01-34",NA,"10","Fr1-Bx7-C3",NA,NA
"HGMA_0761","MC/PR","HGMD_0043","HGMF_0530","MC01-34",NA,"10","Fr1-Bx7-C4",NA,NA
"HGMA_0762","MC/PR","HGMD_0044","HGME_0168","MC01-34-86-1",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0762.raw",NA
"HGMA_0763","MC/PR","HGMD_0044","HGME_0169","MC01-34-86-2",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0763.raw",NA
"HGMA_0764","MC/PR","HGMD_0044","HGME_0170","MC01-34-86-3",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0764.raw",NA
"HGMA_0765","MC/PR","HGMD_0044","HGME_0171","MC01-34-614-1",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0765.raw",NA
"HGMA_0766","MC/PR","HGMD_0044","HGME_0172","MC01-34-614-2",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0766.raw",NA
"HGMA_0767","MC/PR","HGMD_0044","HGME_0173","MC01-34-614-3",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0767.raw",NA
"HGMA_0768","MC/PR","HGMD_0044","HGME_0174","MC01-34-301-1",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0768.raw",NA
"HGMA_0769","MC/PR","HGMD_0044","HGME_0175","MC01-34-301-2",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0769.raw",NA
"HGMA_0770","MC/PR","HGMD_0044","HGME_0176","MC01-34-301-3",NA,"10",NA,"Y:/MA_BPA_Microbiome/ICMS data/HGMD_0044_Bacterial_Pellets/data/HGMA_0770.raw",NA
